timestamp,Tin,Tex
2025-10-01 05:40:00,29.0,31.723315429671125
2025-10-01 05:45:00,29.0,32.29014705198871
2025-10-01 05:50:00,29.0,32.28428596453381
2025-10-01 05:55:00,29.0,31.93592290205439
2025-10-01 06:00:00,29.0,31.98713862813933
2025-10-01 06:05:00,29.0,32.127068124922836
2025-10-01 06:10:00,29.0,31.751313387104997
2025-10-01 06:15:00,29.0,32.06463722344937
2025-10-01 06:20:00,29.0,31.74377384842405
2025-10-01 06:25:00,29.0,31.967064086443337
2025-10-01 06:30:00,29.0,32.19500413717977
2025-10-01 06:35:00,29.0,32.25258947640608
2025-10-01 06:40:00,29.0,32.19936363662595
2025-10-01 06:45:00,29.0,32.136374749354346
2025-10-01 06:50:00,29.0,31.94896625668972
2025-10-01 06:55:00,29.0,31.891031287066863
2025-10-01 07:00:00,29.0,31.96381469458083
2025-10-01 07:05:00,29.0,31.956820118122987
2025-10-01 07:10:00,29.0,31.745656770536463
2025-10-01 07:15:00,29.0,31.89209247984702
2025-10-01 07:20:00,29.0,31.91660345411159
2025-10-01 07:25:00,29.0,31.52321818860499
2025-10-01 07:30:00,29.0,31.96928230685917
2025-10-01 07:35:00,29.0,31.83904050553566
2025-10-01 07:40:00,29.0,31.829768948153564
2025-10-01 07:45:00,29.0,31.58451489686334
2025-10-01 07:50:00,29.0,31.63142219301946
2025-10-01 07:55:00,29.0,31.43998525763709
2025-10-01 08:00:00,29.0,31.372394555499284
2025-10-01 08:05:00,29.0,31.367370683347257
2025-10-01 08:10:00,29.0,31.312593377656263
2025-10-01 08:15:00,29.0,31.607061512535818
2025-10-01 08:20:00,29.0,31.34438721515906
2025-10-01 08:25:00,29.0,31.154027643574047
2025-10-01 08:30:00,29.0,31.142761599713147
2025-10-01 08:35:00,29.0,31.09567398207511
2025-10-01 08:40:00,29.0,31.111761829052526
2025-10-01 08:45:00,29.0,30.861461653056974
2025-10-01 08:50:00,29.0,31.054803881373246
2025-10-01 08:55:00,29.0,30.647540079471877
2025-10-01 09:00:00,29.0,30.68933304628028
2025-10-01 09:05:00,29.0,30.883781182597865
2025-10-01 09:10:00,29.0,30.780149285851596
2025-10-01 09:15:00,29.0,30.840584449715
2025-10-01 09:20:00,29.0,30.510999176317874
2025-10-01 09:25:00,29.0,30.38472265898272
2025-10-01 09:30:00,29.0,30.554433541929555
2025-10-01 09:35:00,29.0,30.511267586031295
2025-10-01 09:40:00,29.0,30.11036518485397
2025-10-01 09:45:00,29.0,30.026368064288704
2025-10-01 09:50:00,29.0,30.386014188191773
2025-10-01 09:55:00,29.0,29.777298625027115
2025-10-01 10:00:00,29.0,30.208564811934185
2025-10-01 10:05:00,29.0,30.191202626206625
2025-10-01 10:10:00,29.0,29.73434767321386
2025-10-01 10:15:00,29.0,29.817124038857038
2025-10-01 10:20:00,29.0,29.625282525840003
2025-10-01 10:25:00,29.0,29.66176254691275
2025-10-01 10:30:00,29.0,29.77814486536399
2025-10-01 10:35:00,29.0,29.596545007591203
2025-10-01 10:40:00,29.0,29.29474010318554
2025-10-01 10:45:00,29.0,29.04249398393091
2025-10-01 10:50:00,29.0,29.402252500934974
2025-10-01 10:55:00,29.0,29.13886744960164
2025-10-01 11:00:00,29.0,28.75825481465153
2025-10-01 11:05:00,29.0,29.04857421912982
2025-10-01 11:10:00,29.0,28.988541836089656
2025-10-01 11:15:00,28.895393926962,28.625014375663053
2025-10-01 11:20:00,28.608477820751016,28.46049876128955
2025-10-01 11:25:00,28.709223280602835,28.43595124578599
2025-10-01 11:30:00,28.426401351241672,28.30834210223797
2025-10-01 11:35:00,28.47595909133813,28.428409573207876
2025-10-01 11:40:00,28.465395091023726,28.36055674221226
2025-10-01 11:45:00,28.28855712900632,28.3488091869731
2025-10-01 11:50:00,28.463516572069476,28.402927478128916
2025-10-01 11:55:00,28.252367702800782,27.86630654758983
2025-10-01 12:00:00,28.100172251292943,28.178933510699046
2025-10-01 12:05:00,28.119825808278957,28.18170447072059
2025-10-01 12:10:00,27.82544805779441,27.566327490353196
2025-10-01 12:15:00,27.662318502956627,27.540123652016696
2025-10-01 12:20:00,27.820404911962473,27.9445687503297
2025-10-01 12:25:00,27.530323326067254,27.356909750756326
2025-10-01 12:30:00,27.604577086036116,27.487139855575403
2025-10-01 12:35:00,27.634838264089353,27.470801933115965
2025-10-01 12:40:00,27.346664396836566,27.287715216274247
2025-10-01 12:45:00,27.237531347666582,27.211095049102756
2025-10-01 12:50:00,27.516135874490537,27.394948903222335
2025-10-01 12:55:00,27.11768098178295,27.09233355229959
2025-10-01 13:00:00,27.091147742855203,27.217297986583468
2025-10-01 13:05:00,27.107584236688506,27.160309560432605
2025-10-01 13:10:00,26.812348079965158,26.56618260771899
2025-10-01 13:15:00,26.92509528318543,26.5738083220558
2025-10-01 13:20:00,26.82048975980041,26.630891759378212
2025-10-01 13:25:00,26.537237537140857,26.4871042326465
2025-10-01 13:30:00,26.481076626682302,26.42037010392545
2025-10-01 13:35:00,26.379578368334574,26.432467089421788
2025-10-01 13:40:00,26.396015444728686,26.07262922600859
2025-10-01 13:45:00,26.165307324303473,26.07537576205572
2025-10-01 13:50:00,26.26520671077988,26.157066235368443
2025-10-01 13:55:00,26.14534143214425,25.99616315058031
2025-10-01 14:00:00,25.935920857415788,25.89634914464366
2025-10-01 14:05:00,25.933475883853216,26.110567388297792
2025-10-01 14:10:00,26.056680063890408,25.699899227997147
2025-10-01 14:15:00,25.81273186551763,25.850596449859324
2025-10-01 14:20:00,25.921621859210287,25.59774818624391
2025-10-01 14:25:00,25.72078933129288,25.36567737918091
2025-10-01 14:30:00,25.653351361392506,25.433743380750364
2025-10-01 14:35:00,25.45582574523853,25.514619551190936
2025-10-01 14:40:00,25.49236659474714,25.376226640597743
2025-10-01 14:45:00,25.381631058650566,25.134291832633043
2025-10-01 14:50:00,25.188024235950753,25.095931598995634
2025-10-01 14:55:00,25.16556363033072,25.41393620270372
2025-10-01 15:00:00,25.161635001162924,25.30869295914884
2025-10-01 15:05:00,25.047740477681508,24.929303683353034
2025-10-01 15:10:00,25.220882288125402,24.990909040177286
2025-10-01 15:15:00,25.10699137096361,25.125328507607
2025-10-01 15:20:00,24.957183521529174,24.790649916088814
2025-10-01 15:25:00,24.822393088849264,24.635835603722708
2025-10-01 15:30:00,24.712701231632614,24.772683490725907
2025-10-01 15:35:00,24.848573323806797,25.058522150588672
2025-10-01 15:40:00,24.794001810714082,24.953215769917726
2025-10-01 15:45:00,24.896963123373414,24.550827827722458
2025-10-01 15:50:00,24.725829363637835,24.36921798009823
2025-10-01 15:55:00,24.646933427184596,24.449370494169678
2025-10-01 16:00:00,24.590223946501364,24.618178304576247
2025-10-01 16:05:00,24.533826033046154,24.356155240883915
2025-10-01 16:10:00,24.465837395067027,24.285765109190123
2025-10-01 16:15:00,24.467822677990494,24.627280421697588
2025-10-01 16:20:00,24.38035364266604,24.26922079879634
2025-10-01 16:25:00,24.47246744759007,24.416551920025714
2025-10-01 16:30:00,24.39938998589284,24.49100114542527
2025-10-01 16:35:00,24.42507655303625,24.25503873088245
2025-10-01 16:40:00,24.37406986581261,24.45632016490589
2025-10-01 16:45:00,24.373725596579547,24.10173356882764
2025-10-01 16:50:00,24.020130464097065,23.938171716381266
2025-10-01 16:55:00,24.16473117675087,24.266345545318842
2025-10-01 17:00:00,24.13557087252896,24.072101672366657
2025-10-01 17:05:00,24.110069763495545,23.988638730780096
2025-10-01 17:10:00,24.055181679164264,23.8259896030445
2025-10-01 17:15:00,24.129199439095665,24.362021801415207
2025-10-01 17:20:00,24.110373715925505,23.876178847492945
2025-10-01 17:25:00,24.13412998152796,24.064801140654556
2025-10-01 17:30:00,24.15238234413812,23.9610832551675
2025-10-01 17:35:00,24.178097065659188,24.173567121942124
2025-10-01 17:40:00,23.966022144190212,23.89362652104436
2025-10-01 17:45:00,24.128401713649055,24.300166441389194
2025-10-01 17:50:00,23.988545805252656,24.11409249785754
2025-10-01 17:55:00,24.261401373847562,24.20468266794677
2025-10-01 18:00:00,24.103231380968797,24.189102263843807
2025-10-01 18:05:00,24.109643956461838,24.234508622842675
2025-10-01 18:10:00,24.130578428708525,24.13341807008022
2025-10-01 18:15:00,24.194548985355723,23.86918545976072
2025-10-01 18:20:00,24.06382934510361,23.924067045127213
2025-10-01 18:25:00,24.028415085000365,24.086440535499076
2025-10-01 18:30:00,24.074944575635406,24.24526522111719
2025-10-01 18:35:00,24.19430252456028,24.011713267923714
2025-10-01 18:40:00,23.973254214734087,24.00785953437555
2025-10-01 18:45:00,24.204013942264883,24.090134497311933
2025-10-01 18:50:00,24.025831823625474,24.177527899285437
2025-10-01 18:55:00,24.317222948758104,24.269422203591873
2025-10-01 19:00:00,24.127608350168135,24.014555089006944
2025-10-01 19:05:00,23.963139848742767,24.01718067250143
2025-10-01 19:10:00,24.013333341067295,24.20710407678808
2025-10-01 19:15:00,24.39471570194776,24.510960855348767
2025-10-01 19:20:00,24.21469899358958,24.217625201728513
2025-10-01 19:25:00,24.26708133200412,24.322371455152396
2025-10-01 19:30:00,24.210841934521767,24.43358881553375
2025-10-01 19:35:00,24.1955692853383,24.046278233847662
2025-10-01 19:40:00,24.292328403916517,24.457463380670244
2025-10-01 19:45:00,24.403964901314858,24.35394168946071
2025-10-01 19:50:00,24.441374726103366,24.54515135123945
2025-10-01 19:55:00,24.399944182974224,24.51355581511498
2025-10-01 20:00:00,24.470568307250236,24.620341055849675
2025-10-01 20:05:00,24.60312860945277,24.600788157993566
2025-10-01 20:10:00,24.51613525170366,24.348636385067103
2025-10-01 20:15:00,24.50211150592554,24.556699873797132
2025-10-01 20:20:00,24.550595696264107,24.721518794306938
2025-10-01 20:25:00,24.53772821987807,24.474468255742106
2025-10-01 20:30:00,24.734793641395886,25.010213366722216
2025-10-01 20:35:00,24.655470189806596,24.911414263444097
2025-10-01 20:40:00,24.806886155539715,24.981200834704236
2025-10-01 20:45:00,24.924784848267866,24.83999153729612
2025-10-01 20:50:00,24.77977424504617,24.969560572029952
2025-10-01 20:55:00,24.995266819160204,25.098791012644313
2025-10-01 21:00:00,25.07104928470522,25.37257105760725
2025-10-01 21:05:00,25.248290965300093,25.47282938186127
2025-10-01 21:10:00,25.301932659077494,25.16299623865501
2025-10-01 21:15:00,25.20896423389779,25.120850905903815
2025-10-01 21:20:00,25.156924916393745,25.343512869433326
2025-10-01 21:25:00,25.542923184316795,25.748096107108445
2025-10-01 21:30:00,25.455043891768298,25.659218717777303
2025-10-01 21:35:00,25.491714224692018,25.510788180349163
2025-10-01 21:40:00,25.567760247449023,25.57122124399867
2025-10-01 21:45:00,25.75292288122653,25.82216174823942
2025-10-01 21:50:00,25.804736382537683,26.016280459991478
2025-10-01 21:55:00,26.006891558937724,25.9765347175198
2025-10-01 22:00:00,25.852415449829515,25.87667248200583
2025-10-01 22:05:00,26.113253728984326,26.1058813868481
2025-10-01 22:10:00,26.02299681418008,26.14866253764837
2025-10-01 22:15:00,26.067752753074053,26.454671008187432
2025-10-01 22:20:00,26.319516728403435,26.456824549951914
2025-10-01 22:25:00,26.34643698427228,26.5288289426638
2025-10-01 22:30:00,26.474230531013294,26.737944722831394
2025-10-01 22:35:00,26.66481153401224,26.51695739720053
2025-10-01 22:40:00,26.383625609954358,26.345733483172356
2025-10-01 22:45:00,26.633033789628506,26.892130186230474
2025-10-01 22:50:00,26.63372515565462,26.769567880015988
2025-10-01 22:55:00,26.685360108267258,26.71547119361141
2025-10-01 23:00:00,26.629455787610922,26.863455961136566
2025-10-01 23:05:00,27.0757813904632,27.173320342978457
2025-10-01 23:10:00,27.001144089992106,26.9001829854461
2025-10-01 23:15:00,26.845530462864225,26.943824194733708
2025-10-01 23:20:00,27.224515179616066,27.490417961722518
2025-10-01 23:25:00,27.274849882225485,27.623947849597865
2025-10-01 23:30:00,27.242298491672134,27.445841598193756
2025-10-01 23:35:00,27.54021131961118,27.44759226726529
2025-10-01 23:40:00,27.504898445354073,27.815998892569358
2025-10-01 23:45:00,27.620076826895826,28.002626236115443
2025-10-01 23:50:00,27.653428967738392,27.69701166246865
2025-10-01 23:55:00,27.828594918465825,27.922750861733714
2025-10-02 00:00:00,27.891147090992227,28.01644773965934
2025-10-02 00:05:00,28.112727445317553,28.328226473612485
2025-10-02 00:10:00,28.334691945996376,28.366803263572677
2025-10-02 00:15:00,28.290698552667145,28.497048836537573
2025-10-02 00:20:00,28.44670135661434,28.326800302246504
2025-10-02 00:25:00,28.54573661257386,28.725170666554746
2025-10-02 00:30:00,28.725726416269932,28.790642228103525
2025-10-02 00:35:00,28.52850210477643,28.737457847716065
2025-10-02 00:40:00,28.64522033905719,28.67550863961994
2025-10-02 00:45:00,28.60042674043068,28.638171352292282
2025-10-02 00:50:00,28.74673205541679,28.569021057375597
2025-10-02 00:55:00,28.599267701313696,28.87446955209701
2025-10-02 01:00:00,28.86213883164073,29.150021333458184
2025-10-02 01:05:00,29.0,29.270232565793233
2025-10-02 01:10:00,29.0,29.232504036841583
2025-10-02 01:15:00,29.0,29.347245851535273
2025-10-02 01:20:00,29.0,29.275513892061007
2025-10-02 01:25:00,29.0,29.359738016807754
2025-10-02 01:30:00,29.0,29.571141445261294
2025-10-02 01:35:00,29.0,29.3632751027152
2025-10-02 01:40:00,29.0,29.95731777685062
2025-10-02 01:45:00,29.0,29.99053193130148
2025-10-02 01:50:00,29.0,29.78831252575333
2025-10-02 01:55:00,29.0,29.78163353085489
2025-10-02 02:00:00,29.0,30.26036560689799
2025-10-02 02:05:00,29.0,30.269619565103405
2025-10-02 02:10:00,29.0,30.003606267918673
2025-10-02 02:15:00,29.0,30.1609771090105
2025-10-02 02:20:00,29.0,30.579203757680084
2025-10-02 02:25:00,29.0,30.44379209498663
2025-10-02 02:30:00,29.0,30.282769188250082
2025-10-02 02:35:00,29.0,30.480391514291355
2025-10-02 02:40:00,29.0,30.835749019063467
2025-10-02 02:45:00,29.0,30.340438347925783
2025-10-02 02:50:00,29.0,30.688268409722777
2025-10-02 02:55:00,29.0,31.05675579910634
2025-10-02 03:00:00,29.0,30.711241160629964
2025-10-02 03:05:00,29.0,30.98703211232517
2025-10-02 03:10:00,29.0,30.87663756348245
2025-10-02 03:15:00,29.0,31.070726548982424
2025-10-02 03:20:00,29.0,30.941749106877513
2025-10-02 03:25:00,29.0,31.122385394031937
2025-10-02 03:30:00,29.0,30.92575673948366
2025-10-02 03:35:00,29.0,30.95167959404626
2025-10-02 03:40:00,29.0,31.006538014420805
2025-10-02 03:45:00,29.0,31.247482129614557
2025-10-02 03:50:00,29.0,31.129333036880748
2025-10-02 03:55:00,29.0,31.687727071720136
2025-10-02 04:00:00,29.0,31.24000329617825
2025-10-02 04:05:00,29.0,31.699832411192425
2025-10-02 04:10:00,29.0,31.827575979608092
2025-10-02 04:15:00,29.0,31.375499821490347
2025-10-02 04:20:00,29.0,31.683240713503157
2025-10-02 04:25:00,29.0,31.873942215209347
2025-10-02 04:30:00,29.0,31.917433820643815
2025-10-02 04:35:00,29.0,31.489199761850024
2025-10-02 04:40:00,29.0,31.497354025622666
2025-10-02 04:45:00,29.0,31.536344162864957
2025-10-02 04:50:00,29.0,31.669967837672377
2025-10-02 04:55:00,29.0,32.094847004267024
2025-10-02 05:00:00,29.0,31.8560848115488
2025-10-02 05:05:00,29.0,32.16700805602699
2025-10-02 05:10:00,29.0,31.729392571298476
2025-10-02 05:15:00,29.0,32.007524811252885
2025-10-02 05:20:00,29.0,31.757390860936468
2025-10-02 05:25:00,29.0,31.67142126676168
2025-10-02 05:30:00,29.0,31.816498963692283
2025-10-02 05:35:00,29.0,31.96796793683061
2025-10-02 05:40:00,29.0,31.80962605191197
2025-10-02 05:45:00,29.0,31.858156899600846
2025-10-02 05:50:00,29.0,31.913108010461745
2025-10-02 05:55:00,29.0,32.183875820076416
2025-10-02 06:00:00,29.0,31.95074209598414
2025-10-02 06:05:00,29.0,32.02619333668814
2025-10-02 06:10:00,29.0,31.937330648096538
2025-10-02 06:15:00,29.0,32.197235938667404
2025-10-02 06:20:00,29.0,32.06296914794893
2025-10-02 06:25:00,29.0,32.16279872301979
2025-10-02 06:30:00,29.0,32.15842680857241
2025-10-02 06:35:00,29.0,31.898070145847772
2025-10-02 06:40:00,29.0,31.668534431623304
2025-10-02 06:45:00,29.0,31.64895407034489
2025-10-02 06:50:00,29.0,31.908693421715764
2025-10-02 06:55:00,29.0,32.040790178281256
2025-10-02 07:00:00,29.0,31.832938696157903
2025-10-02 07:05:00,29.0,31.80346109278196
2025-10-02 07:10:00,29.0,31.659627097393276
2025-10-02 07:15:00,29.0,31.83011574805846
2025-10-02 07:20:00,29.0,31.594474386930138
2025-10-02 07:25:00,29.0,31.913745923001276
2025-10-02 07:30:00,29.0,31.962308204187064
2025-10-02 07:35:00,29.0,31.58856203121812
2025-10-02 07:40:00,29.0,31.563990875623382
2025-10-02 07:45:00,29.0,31.41829031770946
2025-10-02 07:50:00,29.0,31.59524494617125
2025-10-02 07:55:00,29.0,31.601135012885464
2025-10-02 08:00:00,29.0,31.175689122462458
2025-10-02 08:05:00,29.0,31.608061918707723
2025-10-02 08:10:00,29.0,31.372077594926257
2025-10-02 08:15:00,29.0,31.18708962603218
2025-10-02 08:20:00,29.0,31.36461248411182
2025-10-02 08:25:00,29.0,31.003511194850756
2025-10-02 08:30:00,29.0,31.00052604119919
2025-10-02 08:35:00,29.0,31.043560126220452
2025-10-02 08:40:00,29.0,30.934955374105098
2025-10-02 08:45:00,29.0,31.176889069072438
2025-10-02 08:50:00,29.0,31.131989586256193
2025-10-02 08:55:00,29.0,30.88685735086334
2025-10-02 09:00:00,29.0,30.96424170311357
2025-10-02 09:05:00,29.0,30.633945406893936
2025-10-02 09:10:00,29.0,30.9334168212763
2025-10-02 09:15:00,29.0,30.809237061707886
2025-10-02 09:20:00,29.0,30.850049341260657
2025-10-02 09:25:00,29.0,30.489934802636988
2025-10-02 09:30:00,29.0,30.204787583914996
2025-10-02 09:35:00,29.0,30.06579117358928
2025-10-02 09:40:00,29.0,30.098248470125796
2025-10-02 09:45:00,29.0,30.09645566506416
2025-10-02 09:50:00,29.0,30.028412424495162
2025-10-02 09:55:00,29.0,29.860354116678604
2025-10-02 10:00:00,29.0,29.99160164468978
2025-10-02 10:05:00,29.0,29.929581091981014
2025-10-02 10:10:00,29.0,29.986569210965552
2025-10-02 10:15:00,29.0,29.516690419390013
2025-10-02 10:20:00,29.0,29.74149893107144
2025-10-02 10:25:00,29.0,29.667104468843824
2025-10-02 10:30:00,29.0,29.395619092906912
2025-10-02 10:35:00,29.0,29.33433508122703
2025-10-02 10:40:00,29.0,29.331684159704118
2025-10-02 10:45:00,29.0,29.37897588331691
2025-10-02 10:50:00,29.0,29.0867292735961
2025-10-02 10:55:00,29.0,29.10402924208707
2025-10-02 11:00:00,29.0,29.273833321657513
2025-10-02 11:05:00,29.0,29.230247147262627
2025-10-02 11:10:00,28.958964426536166,28.843236680039013
2025-10-02 11:15:00,29.0,28.957919396695992
2025-10-02 11:20:00,29.0,28.812920646484933
2025-10-02 11:25:00,28.841788214531082,28.62847300721399
2025-10-02 11:30:00,28.884196686085236,28.739995134207877
2025-10-02 11:35:00,28.478700202253393,28.19576718755546
2025-10-02 11:40:00,28.40114078816705,28.09661157097272
2025-10-02 11:45:00,28.330865851679352,28.01056562257121
2025-10-02 11:50:00,28.283919258107456,28.392696526960382
2025-10-02 11:55:00,28.220839095509312,28.014978258492345
2025-10-02 12:00:00,27.892335491280377,27.80504751891461
2025-10-02 12:05:00,27.78553690475489,27.64274377143041
2025-10-02 12:10:00,27.864754930129088,27.999586981960473
2025-10-02 12:15:00,27.931315681873393,27.891560276273854
2025-10-02 12:20:00,27.625146326256335,27.564124125666602
2025-10-02 12:25:00,27.664398661197485,27.692645407971177
2025-10-02 12:30:00,27.552177168191506,27.315481758971664
2025-10-02 12:35:00,27.41956736225046,27.26012237269713
2025-10-02 12:40:00,27.27231516155042,27.2492311090795
2025-10-02 12:45:00,27.479464892581547,27.40285167604644
2025-10-02 12:50:00,27.215414282645455,27.116061294426093
2025-10-02 12:55:00,27.34203627758722,27.269539826637487
2025-10-02 13:00:00,27.18556213392799,26.73596495819785
2025-10-02 13:05:00,27.045576607691434,26.78067393564302
2025-10-02 13:10:00,26.782937973030226,26.625424798145293
2025-10-02 13:15:00,26.782908549163906,26.998881044621903
2025-10-02 13:20:00,26.746132990098793,26.90107906076642
2025-10-02 13:25:00,26.81380710381825,26.512090104633398
2025-10-02 13:30:00,26.714675481630106,26.516838123575216
2025-10-02 13:35:00,26.477028536296643,26.3645610497588
2025-10-02 13:40:00,26.32867679308808,26.05812353299991
2025-10-02 13:45:00,26.107734098302622,25.948310590796957
2025-10-02 13:50:00,26.22508499612153,26.238005512643156
2025-10-02 13:55:00,26.044373722773532,25.976070787292677
2025-10-02 14:00:00,26.090121493282577,26.112739066619906
2025-10-02 14:05:00,26.227827040065836,26.10004849669254
2025-10-02 14:10:00,25.928785250471257,25.745015099083066
2025-10-02 14:15:00,25.871178486619513,26.058419968887375
2025-10-02 14:20:00,25.872714020914852,25.683233731616696
2025-10-02 14:25:00,25.610456426561992,25.498302049704805
2025-10-02 14:30:00,25.695752759389094,25.38419227678325
2025-10-02 14:35:00,25.57903099922,25.26016161610365
2025-10-02 14:40:00,25.544478882592525,25.543524402373997
2025-10-02 14:45:00,25.443839860908724,25.52539066714323
2025-10-02 14:50:00,25.37251176645729,25.080327540517406
2025-10-02 14:55:00,25.146490135628845,25.20170023206378
2025-10-02 15:00:00,25.26904505870386,25.140041314512466
2025-10-02 15:05:00,25.436739675926194,25.38749925377964
2025-10-02 15:10:00,25.22382838099125,24.947938714926487
2025-10-02 15:15:00,25.034424194480234,25.11352209768562
2025-10-02 15:20:00,24.925036543148156,24.651970219928067
2025-10-02 15:25:00,24.924248977484933,24.609564889447885
2025-10-02 15:30:00,24.880603602009465,24.75107363159446
2025-10-02 15:35:00,24.762015468232367,24.694344203119716
2025-10-02 15:40:00,24.57727919105181,24.531029309096752
2025-10-02 15:45:00,24.437083078641916,24.39017384075012
2025-10-02 15:50:00,24.595765980713004,24.805000054566342
2025-10-02 15:55:00,24.706766224295162,24.823911111245767
2025-10-02 16:00:00,24.624102020025582,24.580982798925437
2025-10-02 16:05:00,24.546639323028927,24.2956092334292
2025-10-02 16:10:00,24.641411775607658,24.5283163363286
2025-10-02 16:15:00,24.464155117510714,24.153816992569098
2025-10-02 16:20:00,24.294493701915602,24.13301077244425
2025-10-02 16:25:00,24.404259508263124,24.315190609559917
2025-10-02 16:30:00,24.323460451500175,24.101341392265315
2025-10-02 16:35:00,24.33862251032091,24.2220043188028
2025-10-02 16:40:00,24.13549071989169,24.034856839822456
2025-10-02 16:45:00,24.210375617102002,24.33073788618456
2025-10-02 16:50:00,24.0916259293244,24.07716121001236
2025-10-02 16:55:00,24.121858001677058,24.02387196586326
2025-10-02 17:00:00,24.183230488872145,24.139642764061378
2025-10-02 17:05:00,24.249383185180154,24.328161898740586
2025-10-02 17:10:00,24.159000473158944,24.289551958577473
2025-10-02 17:15:00,24.178401860164183,24.272188565890033
2025-10-02 17:20:00,24.103963024816164,24.167134864107233
2025-10-02 17:25:00,24.088162607642822,23.892905165905585
2025-10-02 17:30:00,23.985127302611602,23.950033292106397
2025-10-02 17:35:00,24.043083051402515,24.198236494387043
2025-10-02 17:40:00,24.16044770006554,23.941340871879756
2025-10-02 17:45:00,23.892048487619615,23.838949048629203
2025-10-02 17:50:00,23.931129913106705,23.833529699302538
2025-10-02 17:55:00,24.16322682866396,24.201580432755964
2025-10-02 18:00:00,23.973706426583718,23.942674590863362
2025-10-02 18:05:00,23.955768678836616,23.999194264190734
2025-10-02 18:10:00,24.05494204324614,24.046007061144937
2025-10-02 18:15:00,23.776221637724433,23.708718459612836
2025-10-02 18:20:00,23.953954325687004,23.805339267322008
2025-10-02 18:25:00,23.969123604657653,24.256324618055654
2025-10-02 18:30:00,24.054013273858914,24.1698425783387
2025-10-02 18:35:00,24.16801472461499,24.305325813014846
2025-10-02 18:40:00,24.083908042636264,24.17708449813755
2025-10-02 18:45:00,24.00067295005123,24.046480132558212
2025-10-02 18:50:00,24.18177463447722,23.991517743341127
